"study","predator", "length(mm)","prey", "latitude", "longitude", "altitude"
"mississippiAlabamaFishDiet.csv.gz","Coelorinchus caribbaeus",125.5,"Ampelisca",29.662487119386878,-87.27388990699453,-200.0
"mississippiAlabamaFishDiet.csv.gz","Coelorinchus caribbaeus",175.5,"Ampelisca",29.23155307958495,-88.1286172185767,-200.0
"mississippiAlabamaFishDiet.csv.gz","Coelorinchus caribbaeus",225.5,"Ampelisca",29.662487119386878,-87.27388990699453,-200.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",38.0,"Ampelisca",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",88.0,"Ampelisca",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",88.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",38.0,"Ampelisca",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",38.0,"Ampelisca",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",63.0,"Ampelisca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",63.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",88.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Micropogonias undulatus",138.0,"Ampelisca",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Micropogonias undulatus",175.5,"Ampelisca",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",88.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",113.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",63.0,"Ampelisca",29.413327990886586,-88.11562973110424,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",113.0,"Ampelisca",29.804773224346548,-87.37048726628083,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",150.5,"Ampelisca",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",150.5,"Ampelisca",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus longispinosus",63.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",63.0,"Ampelisca",30.062539738066413,-88.10167073532247,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",113.0,"Ampelisca",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus scitulus",88.0,"Ampelisca",30.070458267484334,-88.11687922827355,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus scitulus",150.5,"Ampelisca",30.097956815490207,-87.68896081388169,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus stearnsi",63.0,"Ampelisca",29.407147932721056,-88.11055993495799,-60.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",38.0,"Ampelisca",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",38.0,"Ampelisca",29.407147932721056,-88.11055993495799,-60.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Ampelisca",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Ampelisca",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Ampelisca",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",88.0,"Ampelisca",30.074208037433216,-87.68409997359203,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",38.0,"Ampelisca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",63.0,"Ampelisca",30.01671006264202,-88.61042275591186,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",63.0,"Ampelisca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",63.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",63.0,"Ampelisca",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",88.0,"Ampelisca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",88.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",88.0,"Ampelisca",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",125.5,"Ampelisca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",125.5,"Ampelisca",29.43874564840787,-88.56632567024258,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Ampelisca",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Ampelisca",30.062539738066413,-88.10167073532247,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Ampelisca",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Ampelisca",29.407147932721056,-88.11055993495799,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Ampelisca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Ampelisca",30.074208037433216,-87.68409997359203,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Ampelisca",29.407147932721056,-88.11055993495799,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Ampelisca",30.074208037433216,-87.68409997359203,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Ampelisca",29.721095814334234,-87.34597329916312,-100.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",88.0,"Ampelisca",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Ampelisca",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Ampelisca",29.082809106377052,-88.79838698780839,-100.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",88.0,"Ampelisca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",88.0,"Ampelisca",29.444715726515504,-88.58549255657694,-60.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",88.0,"Ampelisca",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",88.0,"Ampelisca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",113.0,"Ampelisca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",113.0,"Ampelisca",29.444715726515504,-88.58549255657694,-60.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",113.0,"Ampelisca",29.43874564840787,-88.56632567024258,-60.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",88.0,"Ampelisca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",88.0,"Ampelisca",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",113.0,"Ampelisca",30.01671006264202,-88.61042275591186,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",113.0,"Ampelisca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",113.0,"Ampelisca",29.444715726515504,-88.58549255657694,-60.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",113.0,"Ampelisca",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",113.0,"Ampelisca",30.070458267484334,-88.11687922827355,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",138.0,"Ampelisca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",138.0,"Ampelisca",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Lepophidium graellsi",175.5,"Ampelisca",29.662416144654372,-87.28402910921253,-200.0
"mississippiAlabamaFishDiet.csv.gz","Lepophidium graellsi",175.5,"Ampelisca",29.41471670539662,-88.56278322117629,-60.0
"mississippiAlabamaFishDiet.csv.gz","Haemulon aurolineatum",88.0,"Ampharete",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Anaitides mucosa",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Anaitides mucosa",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",88.0,"Anaitides mucosa",30.074208037433216,-87.68409997359203,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",88.0,"Anaitides mucosa",30.062539738066413,-88.10167073532247,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",175.5,"Anaitides",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",250.5,"Anaitides",30.062539738066413,-88.10167073532247,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",38.0,"Anaitides",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",38.0,"Anaitides",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Anaitides",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Anaitides",29.413327990886586,-88.11562973110424,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Anaitides",29.27291652919212,-88.10910158533426,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Anaitides",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Anaitides",29.082809106377052,-88.79838698780839,-100.0
"mississippiAlabamaFishDiet.csv.gz","Pristipomoides aquilonaris",125.5,"Anaitides",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Haemulon aurolineatum",88.0,"Anaitides",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Haemulon aurolineatum",88.0,"Anaitides",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Micropogonias undulatus",138.0,"Anaitides",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Micropogonias undulatus",138.0,"Anaitides",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",150.5,"Anaitides",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",88.0,"Anaitides",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",63.0,"Anaitides",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Synodus foetens",250.5,"Anchoa nasuta",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",175.5,"Anchialina",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",175.5,"Anguilliformes",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Anguilliformes",29.71560868071131,-87.34423698950725,-100.0
"mississippiAlabamaFishDiet.csv.gz","Pontinus longispinis",88.0,"Anguilliformes",28.919805353035258,-88.92334215685086,-200.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",150.5,"Anguilliformes",29.413327990886586,-88.11562973110424,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",150.5,"Anguilliformes",29.804773224346548,-87.37048726628083,-60.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",113.0,"Sea anemone?",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",250.5,"Anomura?",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Haemulon aurolineatum",88.0,"Anomura",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",113.0,"Anomura",29.804773224346548,-87.37048726628083,-60.0
"mississippiAlabamaFishDiet.csv.gz","Centropristis philadelphica",150.5,"Alphaeus normanii",29.085908695465697,-88.79417415145996,-100.0
"mississippiAlabamaFishDiet.csv.gz","Scorpaena calcarata",113.0,"Alphaeus normanii",29.721095814334234,-87.34597329916312,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Anaitides?",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Synodus foetens",75.5,"Anchoa",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Synodus foetens",113.0,"Anchoa",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Synodus foetens",250.5,"Anchoa",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus longispinosus",63.0,"Anchoa",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",88.0,"Anthozoa?",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Leiostomus xanthurus",163.0,"Anthozoa",29.25340316061976,-88.14069947904687,-100.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Anthozoa",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Anthuridae",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Anthuridae",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Anthuridae",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Anthuridae",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Synodus foetens",75.5,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Synodus poeyi",88.0,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Serraniculus pumilio",12.5,"Anchialina typica",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",88.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Scorpaena calcarata",38.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",38.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",63.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",63.0,"Anchialina typica",29.413327990886586,-88.11562973110424,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",113.0,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",113.0,"Anchialina typica",29.804773224346548,-87.37048726628083,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",150.5,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",150.5,"Anchialina typica",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",63.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",88.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",113.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",150.5,"Anchialina typica",29.395066036607023,-88.13417123495388,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",150.5,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",150.5,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",150.5,"Anchialina typica",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus scitulus",150.5,"Anchialina typica",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Anchialina typica",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",38.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Anchialina typica",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Anchialina typica",29.804773224346548,-87.37048726628083,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Anchialina typica",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Anchialina typica",30.074208037433216,-87.68409997359203,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Anchialina typica",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Monolene sessilicauda",125.5,"Anchialina typica",29.67852597609545,-87.25509339359006,-200.0
"mississippiAlabamaFishDiet.csv.gz","Micropogonias undulatus",138.0,"Aonides",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Aoridae",29.71560868071131,-87.34423698950725,-100.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus scitulus",88.0,"Aoridae",30.070458267484334,-88.11687922827355,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",175.5,"Albunea paretii",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",250.5,"Albunea paretii",30.066291464210266,-87.685418839269,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Albunea paretii",30.062539738066413,-88.10167073532247,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Asteropella",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Rhynchoconger flavus",350.5,"Amphipoda",29.072717089208876,-88.78243788152271,-100.0
"mississippiAlabamaFishDiet.csv.gz","Saurida brasiliensis",63.0,"Amphipoda",29.407147932721056,-88.11055993495799,-60.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",175.5,"Amphipoda",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",250.5,"Amphipoda",30.063234820699723,-88.14597684263826,-20.0
