Season,Month,Day,Year,Region,Habitat,Site,Predator Family,Predator Species,TL (mm),Call #,Stomach Fullness Index,Prey Item Phylum (Division),Prey Item Class,Prey Item Order, Prey Item Family,Prey item,Number,Condition Index,Volume (ml??),Percent Content
Spring,4,28,2007,Upper,Marsh edge,2,Pomatomidae,Pomatomus saltatrix,183,352,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Upper,Marsh edge,2,Ariidae,Arius felis,287,353,3,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassidae,3,I,2.6000,92.86
Spring,4,28,2007,Upper,Marsh edge,2,Ariidae,Arius felis,287,353,3,Mollusca,Gastropoda,,,Gastropod operculum,1,III,0.2000,7.14
Spring,4,28,2007,Upper,Marsh edge,2,Dasyatidae,Dasyatis sabina,137,354,3,Arthropoda,Malacostraca,Amphipoda�,,Amphipod,195,I,0.8000,37.74
Spring,4,28,2007,Upper,Marsh edge,2,Dasyatidae,Dasyatis sabina,137,354,3,,,,,Digestate,1,IV,0.8000,37.74
Spring,4,28,2007,Upper,Marsh edge,2,Dasyatidae,Dasyatis sabina,137,354,3,Arthropoda,Malacostraca,Mysida,,Mysidae,16,I,0.5100,24.06
Spring,4,28,2007,Upper,Marsh edge,2,Dasyatidae,Dasyatis sabina,137,354,3,Phaeophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum natans air bladder,1,IV,0.0100,0.47
Spring,4,28,2007,Upper,Marsh edge,2,Sciaenidae,Pogonias cromis,357,355,1,,,,,Digestate,1,IV,0.2000,48.78
Spring,4,28,2007,Upper,Marsh edge,2,Sciaenidae,Pogonias cromis,357,355,1,Mollusca,Bivalvia,Veneroidea,Pharidae,Ensis minor,1,III,0.2000,48.78
Spring,4,28,2007,Upper,Marsh edge,2,Sciaenidae,Pogonias cromis,357,355,1,Mollusca,Gastropoda,,,Gastropod,1,IV,0.0100,2.44
Spring,4,28,2007,Upper,Marsh edge,2,Clupeidae,Brevoortia patronus,147,356,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Marsh edge,2,Clupeidae,Brevoortia patronus,148,357,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Upper,Marsh edge,2,Clupeidae,Brevoortia patronus,150,358,2,Plantae,,,,Detritus,1,IV,0.0400,100.00
Spring,4,28,2007,Upper,Marsh edge,2,Clupeidae,Brevoortia patronus,151,359,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Marsh edge,2,Clupeidae,Brevoortia patronus,172,360,2,Plantae,,,,Detritus,1,IV,0.0500,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,155,361,1,Plantae,,,,Detritus,1,IV,0.0100,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,224,362,2,Plantae,,,,Detritus,1,IV,0.0500,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,199,363,1,Plantae,,,,Detritus,1,IV,0.0400,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,177,364,2,Plantae,,,,Detritus,1,IV,0.0600,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,162,365,1,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,275,366,1,Arthropoda,Malacostraca,Decapoda,,Decapod carapace,1,III,0.2000,22.47
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,275,366,1,,,,,Digestate,1,IV,0.6000,67.42
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,275,366,1,Vertebrata,Actinopterygii,,,Fish bone,2,III,0.0200,2.25
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,275,366,1,Mollusca,,,,Shell Hash,1,IV,0.0700,7.87
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,237,367,2,,,,,Digestate,1,IV,0.5000,95.79
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,237,367,2,Vertebrata,Actinopterygii,,,Otolith,2,III,0.0200,3.83
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,237,367,2,Mollusca,,,,Shell Hash,1,IV,0.0020,0.38
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,268,368,2,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassidae,1,I,0.3000,23.44
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,268,368,2,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,II,0.1000,7.81
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,268,368,2,,,,,Digestate,1,IV,0.8000,62.50
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,268,368,2,Mollusca,,,,Shell Hash,3,IV,0.0800,6.25
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,157,369,1,,,,,Digestate,1,IV,0.1000,83.33
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,157,369,1,Arthropoda,Insecta,Hymenoptera,,Hymenoptera ,1,III,0.0200,16.67
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,189,370,1,,,,,Digestate,1,IV,0.2000,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Arius felis,217,371,1,,,,,Digestate,1,IV,0.1000,100.00
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,459,372,3,Vertebrata,Actinopterygii,Anguilliformes�,,Anguilliformes,1,I,1.5000,40.11
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,459,372,3,,,,,Digestate,1,IV,2.0000,53.48
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,459,372,3,Vertebrata,Actinopterygii,,,Fish Eyeball,2,II,0.0200,0.53
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,459,372,3,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.2000,5.35
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,459,372,3,Vertebrata,Actinopterygii,,,Otolith,1,III,0.0200,0.53
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,485,372.1,5,,,,,Digestate,1,IV,4.5000,8.26
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,485,372.1,5,Vertebrata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurid,3,I,50.0000,91.74
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,533,373,1,,,,,Digestate,1,IV,1.3000,83.87
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,533,373,1,Vertebrata,Actinopterygii,,,Fish Eyeball,8,III,0.1000,6.45
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,533,373,1,Vertebrata,Actinopterygii,,,Otolith,6,III,0.1000,6.45
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,533,373,1,Chrodata,,,,Parasite,1,I,0.0500,3.23
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,405,374,1,Arthropoda,Malacostraca,Isopoda,Cymothoidae,Aegathoa oculata,1,I,0.1000,33.33
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,405,374,1,,,,,Digestate,1,IV,0.1000,33.33
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,405,374,1,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.1000,33.33
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,545,375,4,Arthropoda,Malacostraca,Decapoda,,Decapod carapace,1,III,0.2000,1.63
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,545,375,4,,,,,Digestate,1,IV,8.0000,65.31
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,545,375,4,Vertebrata,Actinopterygii,,,Fish Eyeball,5,III,0.2000,1.63
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,545,375,4,Vertebrata,Actinopterygii,,,Fish Tissue,2,II,3.5000,28.57
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,545,375,4,Vertebrata,Actinopterygii,,,Otolith,1,III,0.2000,1.63
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,545,375,4,Chrodata,,,,Parasite,2,I,0.0500,0.41
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,545,375,4,Mollusca,,,,Shell Hash,1,IV,0.1000,0.82
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,591,376,4,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,10.0000,28.72
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,591,376,4,,,,,Digestate,1,IV,6.5000,18.67
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,591,376,4,Vertebrata,Actinopterygii,,,Fish bone,1,IV,18.0000,51.69
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,591,376,4,Vertebrata,Actinopterygii,,,Otolith,8,III,0.3000,0.86
Spring,4,28,2007,Upper,Non-Veg ,1,Ariidae,Bagre marinus,591,376,4,Mollusca,,,,Shell Hash,1,IV,0.0200,0.06
Spring,4,28,2007,Upper,Non-Veg ,2,Clupeidae,Brevoortia patronus,177,377,2,Plantae,,,,Detritus,1,IV,0.0400,100.00
Spring,4,28,2007,Upper,Non-Veg ,2,Clupeidae,Brevoortia patronus,155,378,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Non-Veg ,2,Clupeidae,Brevoortia patronus,166,379,2,Plantae,,,,Detritus,1,IV,0.0400,100.00
Spring,4,28,2007,Upper,Non-Veg ,2,Clupeidae,Brevoortia patronus,179,380,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Non-Veg ,2,Clupeidae,Brevoortia patronus,160,381,2,Plantae,,,,Detritus,1,IV,0.0400,100.00
Spring,4,28,2007,Upper,Non-Veg ,2,Sciaenidae,Bairdiella chrysoura,170,382,3,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,2,II,0.8000,100.00
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Arius felis,234,383,2,,,,,Digestate,1,IV,0.2000,98.52
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Arius felis,234,383,2,Mollusca,,,,Shell Hash,1,IV,0.0030,1.48
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Arius felis,200,384,2,,,,,Digestate,1,IV,0.2000,100.00
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,590,385,4,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,12.5000,93.28
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,590,385,4,,,,,Digestate,1,IV,0.8000,5.97
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,590,385,4,Vertebrata,Actinopterygii,,,Fish bone,1,III,0.1000,0.75
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,451,386,3,,,,,Digestate,1,IV,3.5000,97.77
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,451,386,3,Vertebrata,Actinopterygii,,,Fish Eyeball,2,III,0.0800,2.23
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,460,387,2,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,3,II,0.7000,52.63
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,460,387,2,,,,,Digestate,1,IV,0.6000,45.11
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,460,387,2,Vertebrata,Actinopterygii,,,Otolith,1,III,0.0300,2.26
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,445,388,2,,,,,Digestate,1,IV,0.4000,33.33
Spring,4,28,2007,Upper,Non-Veg ,2,Ariidae,Bagre marinus,445,388,2,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,1,II,0.8000,66.67
Spring,4,28,2007,Upper,Reef,1,Clupeidae,Brevoortia patronus,150,389,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Upper,Reef,1,Clupeidae,Brevoortia patronus,154,390,1,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Upper,Reef,1,Clupeidae,Brevoortia patronus,150,391,1,Plantae,,,,Detritus,1,IV,0.0080,100.00
Spring,4,28,2007,Upper,Reef,1,Clupeidae,Brevoortia patronus,355,392,1,Plantae,,,,Detritus,1,IV,0.0600,5.00
Spring,4,28,2007,Upper,Reef,1,Clupeidae,Brevoortia patronus,147,393,1,Plantae,,,,Detritus,1,IV,0.0020,100.00
Spring,4,28,2007,Upper,Reef,1,Sciaenidae,Leiostomus xanthurus,173,394,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Upper,Reef,1,Sciaenidae,Menticirrhus littoralis,270,395,2,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,3,I,2.5000,81.17
Spring,4,28,2007,Upper,Reef,1,Sciaenidae,Menticirrhus littoralis,270,395,2,,,,,Digestate,1,IV,0.0800,2.60
Spring,4,28,2007,Upper,Reef,1,Sciaenidae,Menticirrhus littoralis,270,395,2,Annelida,Polychaeta,,,Polycheate,1,I,0.5000,16.23
Spring,4,28,2007,Upper,Reef,1,Sciaenidae,Cynoscion nebulosus,465,396,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,236,397,1,,,,,Digestate,1,IV,0.6000,68.89
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,236,397,1,Arthropoda,insecta,,,Insect wings,3,III,0.0010,0.11
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,236,397,1,Mollusca,,,,Shell Hash,2,IV,0.0700,8.04
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,236,397,1,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata�,Shrimp,2,II,0.2000,22.96
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,214,398,2,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,0.6000,51.28
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,214,398,2,,,,,Digestate,1,IV,0.2000,17.09
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,214,398,2,Vertebrata,Actinopterygii,,,Fish scale,1,III,0.0100,0.85
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,214,398,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.3000,25.64
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,214,398,2,Arthropoda,Insecta,Hymenoptera,,Hymenoptera ,1,III,0.0100,0.85
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,214,398,2,Vertebrata,Actinopterygii,,,Pharangeal tooth,1,III,0.0500,4.27
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,282,399,1,,,,,Digestate,1,IV,0.6000,85.71
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,282,399,1,Mollusca,,,,Shell Hash,1,IV,0.1000,14.29
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,238,400,1,,,,,Digestate,1,IV,0.4000,100.00
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,213,401,1,,,,,Digestate,1,IV,0.2000,68.97
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,213,401,1,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae�,Erichtonius brasiliensis,6,I,0.0400,13.79
Spring,4,28,2007,Upper,Reef,1,Ariidae,Arius felis,213,401,1,Arthropoda,Insecta,Hymenoptera,,Hymenoptera ,1,II,0.0500,17.24
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,523,402,4,Mollusca,Bivalvia,,,Bivalve,1,IV,0.0400,0.38
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,523,402,4,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,2,I,8.0000,75.33
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,523,402,4,,,,,Digestate,1,IV,2.5000,23.54
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,523,402,4,Vertebrata,Actinopterygii,,,Fish Eyeball,2,III,0.0400,0.38
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,523,402,4,Vertebrata,Actinopterygii,,,Otolith,3,III,0.0400,0.38
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,427,403,4,Arthropoda,Malacostraca,Decapoda,,Crab,1,III,0.2000,2.63
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,427,403,4,,,,,Digestate,1,IV,0.6000,7.89
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,427,403,4,Vertebrata,Actinopterygii,,,Fish,1,II,0.5000,6.58
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,427,403,4,Vertebrata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurid,1,II,6.0000,78.95
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,427,403,4,Arthropoda,Malacostraca,Decapoda,Panopeidae�,Neopanope texana,1,I,0.3000,3.95
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,564,404,3,Arthropoda,Malacostraca,Decapoda,,Decapod carapace,1,III,0.6000,11.65
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,564,404,3,,,,,Digestate,1,IV,4.5000,87.38
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,564,404,3,Chrodata,,,,Parasite,5,I,0.0500,0.97
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,442,405,2,,,,,Digestate,1,IV,1.2000,75.00
Spring,4,28,2007,Upper,Reef,1,Ariidae,Bagre marinus,442,405,2,Arthropoda,Malacostraca,Decapoda,Menippidae,Menippe adina,1,I,0.4000,25.00
Spring,4,28,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,186,406,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,149,407,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,164,408,1,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,146,409,1,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,170,410,1,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Upper,Reef,2,Sciaenidae,Bairdiella chrysoura,174,411,3,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,1,I,0.7000,100.00
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,574,412,1,,,,,Digestate,1,IV,0.6000,55.56
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,574,412,1,Vertebrata,Actinopterygii,,,Fish bone,1,IV,0.4000,37.04
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,574,412,1,Vertebrata,Actinopterygii,,,Otolith,1,III,0.0800,7.41
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,457,413,3,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,10.0000,71.94
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,457,413,3,,,,,Digestate,1,IV,2.0000,14.39
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,457,413,3,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,1.2000,8.63
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,457,413,3,Vertebrata,Actinopterygii,Perciformes,Gobisocidae,Gobiesox spp.,1,II,0.3000,2.16
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,457,413,3,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,2,III,0.4000,2.88
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,515,414,3,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,2.5000,62.19
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,515,414,3,,,,,Digestate,1,IV,0.2000,4.98
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,515,414,3,Vertebrata,Actinopterygii,,,Fish bone,1,IV,0.7000,17.41
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,515,414,3,Chrodata,,,,Parasite,1,I,0.0200,0.50
Spring,4,28,2007,Upper,Reef,2,Ariidae,Bagre marinus,515,414,3,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,2,I,0.6000,14.93
Spring,4,28,2007,Lower,Non-Veg ,1,Polynemidae,Polydactylus octonemus,192,415,1,Plantae,,,,Detrital sediment,1,IV,0.0200,100.00
Spring,4,28,2007,Lower,Non-Veg ,1,Sciaenidae,Cynoscion nebulosus,221,416,3,Arthropoda,Malacostraca,Decapoda,Peneaidae,Farfantepenaeus aztecus�,1,I,2.5000,100.00
Spring,4,28,2007,Lower,Non-Veg ,1,Sciaenidae,Menticirrhus littoralis,270,417,1,,,,,Digestate,1,IV,0.2000,71.43
Spring,4,28,2007,Lower,Non-Veg ,1,Sciaenidae,Menticirrhus littoralis,270,417,1,Magnoliophyta,Liliopsida,Najadales,Cymodoceaceae,Halodule beaudettei�,1,IV,0.0400,14.29
Spring,4,28,2007,Lower,Non-Veg ,1,Sciaenidae,Menticirrhus littoralis,270,417,1,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Spartina alterniflora�,1,IV,0.0400,14.29
Spring,4,28,2007,Lower,Non-Veg ,1,Sciaenidae,Menticirrhus littoralis,247,418,2,Mollusca,Bivalvia,,,Bivalve,1,III,0.8000,100.00
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,212,419,1,,,,,Digestate,1,IV,0.1000,45.45
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,212,419,1,Vertebrata,Actinopterygii,,,Fish Eyeball,3,III,0.0200,9.09
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,212,419,1,Arthropoda,Insecta,Hymenoptera,,Hymenoptera ,3,I,0.1000,45.45
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,285,420,1,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,1,II,0.6000,66.67
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,285,420,1,,,,,Digestate,1,IV,0.1000,11.11
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,285,420,1,Vertebrata,Actinopterygii,,,Fish tissue/bone,1,II,0.2000,22.22
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,421,2,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca spp.,17,I,0.0400,9.76
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,421,2,,,,,Digestate,1,IV,0.1800,43.90
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,421,2,,,,,Eggs,30,I,0.1500,36.59
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,421,2,Mollusca,,,,Shell Hash,1,IV,0.0400,9.76
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca spp.,2,I,0.0050,0.88
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,,,,,Digestate,1,IV,0.4500,79.51
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,,,,,Eggs,1,I,0.0200,3.53
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,Vertebrata,Actinopterygii,,,Fish bone,1,IV,0.0080,1.41
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,Vertebrata,Actinopterygii,,,Fish scale,3,III,0.0080,1.41
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,Arthropoda,Insecta,Hymenoptera,,Hymenoptera ,1,I,0.0300,5.30
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,Arthropoda,Malacostraca,Isopoda,,Isopod,2,I,0.0050,0.88
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,Annelida,Polychaeta,,,Polycheate,1,II,0.0300,5.30
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,224,422,2,Mollusca,,,,Shell Hash,1,IV,0.0100,1.77
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,176,423,2,Arthropoda,Malacostraca,Isopoda,Cymothoidae,Aegathoa oculata,4,I,0.0100,3.33
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,176,423,2,Arthropoda,Malacostraca,Decapoda,,Decapod legs,1,II,0.0100,3.33
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,176,423,2,,,,,Digestate,1,IV,0.1500,50.00
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,176,423,2,,,,,Eggs,4,I,0.0100,3.33
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,176,423,2,Annelida,Polychaeta,Canalipalpata,Pectinariidae,Pectinariidae ,1,II,0.0200,6.67
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,176,423,2,Mollusca,,,,Shell Hash,1,IV,0.1000,33.33
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,212,424,2,Arthropoda,Malacostraca,Amphipoda�,,Amphipod,4,I,0.0100,0.75
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,212,424,2,,,,,Digestate,1,IV,0.5000,37.59
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,212,424,2,Nemertea,,,,Nemertean,10,II,0.8000,60.15
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,212,424,2,Mollusca,,,,Shell Hash,1,IV,0.0200,1.50
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,237,425,2,Arthropoda,Malacostraca,Amphipoda�,,Amphipod,57,I,0.0400,10.81
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,237,425,2,,,,,Digestate,1,IV,0.1500,40.54
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,237,425,2,,,,,Eggs,2,I,0.0400,10.81
